Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
SJAABAD,"(37.09855769230769, 126.81730769230771)","(37.10697115384615, 126.8269230769231)"
SJAABAB,"(37.10697115384615, 126.81730769230771)","(37.11538461538461, 126.8269230769231)"
SJAABDC,"(37.08173076923077, 126.8269230769231)","(37.090144230769226, 126.83653846153848)"
SJAABDA,"(37.090144230769226, 126.8269230769231)","(37.09855769230769, 126.83653846153848)"
SJAABDD,"(37.08173076923077, 126.83653846153848)","(37.090144230769226, 126.84615384615385)"
SJAABDB,"(37.090144230769226, 126.83653846153848)","(37.09855769230769, 126.84615384615385)"
SJAABBC,"(37.09855769230769, 126.8269230769231)","(37.10697115384615, 126.83653846153848)"
SJAABBA,"(37.10697115384615, 126.8269230769231)","(37.11538461538461, 126.83653846153848)"
SJAABBD,"(37.09855769230769, 126.83653846153848)","(37.10697115384615, 126.84615384615385)"
SJAABBB,"(37.10697115384615, 126.83653846153848)","(37.11538461538461, 126.84615384615385)"
SJABCCC,"(37.04807692307692, 126.84615384615385)","(37.05649038461538, 126.85576923076923)"
SJABCCA,"(37.05649038461538, 126.84615384615385)","(37.06490384615384, 126.85576923076923)"
SJABCCD,"(37.04807692307692, 126.85576923076923)","(37.05649038461538, 126.86538461538461)"
SJABCCB,"(37.05649038461538, 126.85576923076923)","(37.06490384615384, 126.86538461538461)"
SJABCAC,"(37.06490384615384, 126.84615384615385)","(37.07331730769231, 126.85576923076923)"
SJABCAA,"(37.07331730769231, 126.84615384615385)","(37.08173076923077, 126.85576923076923)"
SJABCAD,"(37.06490384615384, 126.85576923076923)","(37.07331730769231, 126.86538461538461)"
SJABCAB,"(37.07331730769231, 126.85576923076923)","(37.08173076923077, 126.86538461538461)"
SJABCDC,"(37.04807692307692, 126.86538461538461)","(37.05649038461538, 126.875)"
SJABCDA,"(37.05649038461538, 126.86538461538461)","(37.06490384615384, 126.875)"
SJABCDD,"(37.04807692307692, 126.875)","(37.05649038461538, 126.88461538461539)"
SJABCDB,"(37.05649038461538, 126.875)","(37.06490384615384, 126.88461538461539)"
SJABACC,"(37.08173076923077, 126.84615384615385)","(37.090144230769226, 126.85576923076923)"
SJABACA,"(37.090144230769226, 126.84615384615385)","(37.09855769230769, 126.85576923076923)"
SJABACD,"(37.08173076923077, 126.85576923076923)","(37.090144230769226, 126.86538461538461)"
SJABACB,"(37.090144230769226, 126.85576923076923)","(37.09855769230769, 126.86538461538461)"
SJABDCC,"(37.04807692307692, 126.88461538461539)","(37.05649038461538, 126.89423076923077)"
SJABDCA,"(37.05649038461538, 126.88461538461539)","(37.06490384615384, 126.89423076923077)"
SJABDCD,"(37.04807692307692, 126.89423076923077)","(37.05649038461538, 126.90384615384616)"
SJABDCB,"(37.05649038461538, 126.89423076923077)","(37.06490384615384, 126.90384615384616)"
SJABDDC,"(37.04807692307692, 126.90384615384616)","(37.05649038461538, 126.91346153846155)"
SJABDDA,"(37.05649038461538, 126.90384615384616)","(37.06490384615384, 126.91346153846155)"
SJABDDD,"(37.04807692307692, 126.91346153846155)","(37.05649038461538, 126.92307692307693)"
SJABDDB,"(37.05649038461538, 126.91346153846155)","(37.06490384615384, 126.92307692307693)"
SJDDBDC,"(36.87980769230769, 127.05769230769232)","(36.88822115384615, 127.06730769230771)"
SJDDBDA,"(36.88822115384615, 127.05769230769232)","(36.89663461538461, 127.06730769230771)"
SJDDBDD,"(36.87980769230769, 127.06730769230771)","(36.88822115384615, 127.07692307692308)"
SJDDBDB,"(36.88822115384615, 127.06730769230771)","(36.89663461538461, 127.07692307692308)"
SJDDBBC,"(36.89663461538461, 127.05769230769232)","(36.90504807692307, 127.06730769230771)"
SJDDBBA,"(36.90504807692307, 127.05769230769232)","(36.91346153846153, 127.06730769230771)"
SJDDBBD,"(36.89663461538461, 127.06730769230771)","(36.90504807692307, 127.07692307692308)"
SJDDBBB,"(36.90504807692307, 127.06730769230771)","(36.91346153846153, 127.07692307692308)"
SJDBDDC,"(36.91346153846153, 127.05769230769232)","(36.92187499999999, 127.06730769230771)"
SJDBDDA,"(36.92187499999999, 127.05769230769232)","(36.93028846153845, 127.06730769230771)"
SJDBDDD,"(36.91346153846153, 127.06730769230771)","(36.92187499999999, 127.07692307692308)"
SJDBDDB,"(36.92187499999999, 127.06730769230771)","(36.93028846153845, 127.07692307692308)"
SJDBDBC,"(36.93028846153845, 127.05769230769232)","(36.93870192307692, 127.06730769230771)"
SJDBDBA,"(36.93870192307692, 127.05769230769232)","(36.94711538461538, 127.06730769230771)"
SJDBDBD,"(36.93028846153845, 127.06730769230771)","(36.93870192307692, 127.07692307692308)"
SJDBDBB,"(36.93870192307692, 127.06730769230771)","(36.94711538461538, 127.07692307692308)"
SJDBBDC,"(36.94711538461538, 127.05769230769232)","(36.95552884615384, 127.06730769230771)"
SJDBBDA,"(36.95552884615384, 127.05769230769232)","(36.96394230769231, 127.06730769230771)"
SJDBBDD,"(36.94711538461538, 127.06730769230771)","(36.95552884615384, 127.07692307692308)"
SJDBBDB,"(36.95552884615384, 127.06730769230771)","(36.96394230769231, 127.07692307692308)"
SJDBBBC,"(36.96394230769231, 127.05769230769232)","(36.97235576923077, 127.06730769230771)"
SJDBBBA,"(36.97235576923077, 127.05769230769232)","(36.980769230769226, 127.06730769230771)"
SJDBBBD,"(36.96394230769231, 127.06730769230771)","(36.97235576923077, 127.07692307692308)"
SJDBBBB,"(36.97235576923077, 127.06730769230771)","(36.980769230769226, 127.07692307692308)"
SJBCAAC,"(37.03125, 126.92307692307693)","(37.03966346153846, 126.93269230769232)"
SJBCAAA,"(37.03966346153846, 126.92307692307693)","(37.04807692307692, 126.93269230769232)"
SJBCAAD,"(37.03125, 126.93269230769232)","(37.03966346153846, 126.94230769230771)"
SJBCAAB,"(37.03966346153846, 126.93269230769232)","(37.04807692307692, 126.94230769230771)"
SJBCABC,"(37.03125, 126.94230769230771)","(37.03966346153846, 126.9519230769231)"
SJBCABA,"(37.03966346153846, 126.94230769230771)","(37.04807692307692, 126.9519230769231)"
SJBCABD,"(37.03125, 126.9519230769231)","(37.03966346153846, 126.96153846153847)"
SJBCABB,"(37.03966346153846, 126.9519230769231)","(37.04807692307692, 126.96153846153847)"
SJBCBCC,"(37.01442307692307, 126.96153846153847)","(37.02283653846153, 126.97115384615384)"
SJBCBCA,"(37.02283653846153, 126.96153846153847)","(37.03125, 126.97115384615384)"
SJBCBCD,"(37.01442307692307, 126.97115384615384)","(37.02283653846153, 126.98076923076923)"
SJBCBCB,"(37.02283653846153, 126.97115384615384)","(37.03125, 126.98076923076923)"
SJBCBAC,"(37.03125, 126.96153846153847)","(37.03966346153846, 126.97115384615384)"
SJBCBAA,"(37.03966346153846, 126.96153846153847)","(37.04807692307692, 126.97115384615384)"
SJBCBAD,"(37.03125, 126.97115384615384)","(37.03966346153846, 126.98076923076923)"
SJBCBAB,"(37.03966346153846, 126.97115384615384)","(37.04807692307692, 126.98076923076923)"
SJBCBDC,"(37.01442307692307, 126.98076923076923)","(37.02283653846153, 126.99038461538461)"
SJBCBDA,"(37.02283653846153, 126.98076923076923)","(37.03125, 126.99038461538461)"
SJBCBDD,"(37.01442307692307, 126.99038461538461)","(37.02283653846153, 127.0)"
SJBCBDB,"(37.02283653846153, 126.99038461538461)","(37.03125, 127.0)"
SJBCBBC,"(37.03125, 126.98076923076923)","(37.03966346153846, 126.99038461538461)"
SJBCBBA,"(37.03966346153846, 126.98076923076923)","(37.04807692307692, 126.99038461538461)"
SJBCBBD,"(37.03125, 126.99038461538461)","(37.03966346153846, 127.0)"
SJBCBBB,"(37.03966346153846, 126.99038461538461)","(37.04807692307692, 127.0)"
SJBACCC,"(37.04807692307692, 126.92307692307693)","(37.05649038461538, 126.93269230769232)"
SJBACCA,"(37.05649038461538, 126.92307692307693)","(37.06490384615384, 126.93269230769232)"
SJBACCD,"(37.04807692307692, 126.93269230769232)","(37.05649038461538, 126.94230769230771)"
SJBACCB,"(37.05649038461538, 126.93269230769232)","(37.06490384615384, 126.94230769230771)"
SJBAABC,"(37.09855769230769, 126.94230769230771)","(37.10697115384615, 126.9519230769231)"
SJBAABA,"(37.10697115384615, 126.94230769230771)","(37.11538461538461, 126.9519230769231)"
SJBAABD,"(37.09855769230769, 126.9519230769231)","(37.10697115384615, 126.96153846153847)"
SJBAABB,"(37.10697115384615, 126.9519230769231)","(37.11538461538461, 126.96153846153847)"
SJBADAC,"(37.06490384615384, 126.96153846153847)","(37.07331730769231, 126.97115384615384)"
SJBADAA,"(37.07331730769231, 126.96153846153847)","(37.08173076923077, 126.97115384615384)"
SJBADAD,"(37.06490384615384, 126.97115384615384)","(37.07331730769231, 126.98076923076923)"
SJBADAB,"(37.07331730769231, 126.97115384615384)","(37.08173076923077, 126.98076923076923)"
SJBADDC,"(37.04807692307692, 126.98076923076923)","(37.05649038461538, 126.99038461538461)"
SJBADDA,"(37.05649038461538, 126.98076923076923)","(37.06490384615384, 126.99038461538461)"
SJBADDD,"(37.04807692307692, 126.99038461538461)","(37.05649038461538, 127.0)"
SJBADDB,"(37.05649038461538, 126.99038461538461)","(37.06490384615384, 127.0)"
SJBABCC,"(37.08173076923077, 126.96153846153847)","(37.090144230769226, 126.97115384615384)"
SJBABCA,"(37.090144230769226, 126.96153846153847)","(37.09855769230769, 126.97115384615384)"
SJBABCD,"(37.08173076923077, 126.97115384615384)","(37.090144230769226, 126.98076923076923)"
SJBABCB,"(37.090144230769226, 126.97115384615384)","(37.09855769230769, 126.98076923076923)"
SJBDCBC,"(36.997596153846146, 127.01923076923077)","(37.00600961538461, 127.02884615384616)"
SJBDCBA,"(37.00600961538461, 127.01923076923077)","(37.01442307692307, 127.02884615384616)"
SJBDCBD,"(36.997596153846146, 127.02884615384616)","(37.00600961538461, 127.03846153846155)"
SJBDCBB,"(37.00600961538461, 127.02884615384616)","(37.01442307692307, 127.03846153846155)"
SJBDACC,"(37.01442307692307, 127.0)","(37.02283653846153, 127.00961538461539)"
SJBDACA,"(37.02283653846153, 127.0)","(37.03125, 127.00961538461539)"
SJBDACD,"(37.01442307692307, 127.00961538461539)","(37.02283653846153, 127.01923076923077)"
SJBDACB,"(37.02283653846153, 127.00961538461539)","(37.03125, 127.01923076923077)"
SJBDAAC,"(37.03125, 127.0)","(37.03966346153846, 127.00961538461539)"
SJBDAAA,"(37.03966346153846, 127.0)","(37.04807692307692, 127.00961538461539)"
SJBDAAD,"(37.03125, 127.00961538461539)","(37.03966346153846, 127.01923076923077)"
SJBDAAB,"(37.03966346153846, 127.00961538461539)","(37.04807692307692, 127.01923076923077)"
SJBDADC,"(37.01442307692307, 127.01923076923077)","(37.02283653846153, 127.02884615384616)"
SJBDADA,"(37.02283653846153, 127.01923076923077)","(37.03125, 127.02884615384616)"
SJBDADD,"(37.01442307692307, 127.02884615384616)","(37.02283653846153, 127.03846153846155)"
SJBDADB,"(37.02283653846153, 127.02884615384616)","(37.03125, 127.03846153846155)"
SJBDDCC,"(36.980769230769226, 127.03846153846155)","(36.989182692307686, 127.04807692307693)"
SJBDDCA,"(36.989182692307686, 127.03846153846155)","(36.997596153846146, 127.04807692307693)"
SJBDDCD,"(36.980769230769226, 127.04807692307693)","(36.989182692307686, 127.05769230769232)"
SJBDDCB,"(36.989182692307686, 127.04807692307693)","(36.997596153846146, 127.05769230769232)"
SJBDDAC,"(36.997596153846146, 127.03846153846155)","(37.00600961538461, 127.04807692307693)"
SJBDDAA,"(37.00600961538461, 127.03846153846155)","(37.01442307692307, 127.04807692307693)"
SJBDDAD,"(36.997596153846146, 127.04807692307693)","(37.00600961538461, 127.05769230769232)"
SJBDDAB,"(37.00600961538461, 127.04807692307693)","(37.01442307692307, 127.05769230769232)"
SJBDDDC,"(36.980769230769226, 127.05769230769232)","(36.989182692307686, 127.06730769230771)"
SJBDDDA,"(36.989182692307686, 127.05769230769232)","(36.997596153846146, 127.06730769230771)"
SJBDDDD,"(36.980769230769226, 127.06730769230771)","(36.989182692307686, 127.07692307692308)"
SJBDDDB,"(36.989182692307686, 127.06730769230771)","(36.997596153846146, 127.07692307692308)"
SJBDBCC,"(37.01442307692307, 127.03846153846155)","(37.02283653846153, 127.04807692307693)"
SJBDBCA,"(37.02283653846153, 127.03846153846155)","(37.03125, 127.04807692307693)"
SJBDBCD,"(37.01442307692307, 127.04807692307693)","(37.02283653846153, 127.05769230769232)"
SJBDBCB,"(37.02283653846153, 127.04807692307693)","(37.03125, 127.05769230769232)"
SJBDBDC,"(37.01442307692307, 127.05769230769232)","(37.02283653846153, 127.06730769230771)"
SJBDBDA,"(37.02283653846153, 127.05769230769232)","(37.03125, 127.06730769230771)"
SJBDBDD,"(37.01442307692307, 127.06730769230771)","(37.02283653846153, 127.07692307692308)"
SJBDBDB,"(37.02283653846153, 127.06730769230771)","(37.03125, 127.07692307692308)"
SKCCCCC,"(36.84615384615385, 127.07692307692308)","(36.85456730769231, 127.08653846153845)"
SKCCCCA,"(36.85456730769231, 127.07692307692308)","(36.862980769230774, 127.08653846153845)"
SKCCCCD,"(36.84615384615385, 127.08653846153845)","(36.85456730769231, 127.09615384615384)"
SKCCCCB,"(36.85456730769231, 127.08653846153845)","(36.862980769230774, 127.09615384615384)"
SKCCCAC,"(36.862980769230774, 127.07692307692308)","(36.87139423076923, 127.08653846153845)"
SKCCCAA,"(36.87139423076923, 127.07692307692308)","(36.87980769230769, 127.08653846153845)"
SKCCCAD,"(36.862980769230774, 127.08653846153845)","(36.87139423076923, 127.09615384615384)"
SKCCCAB,"(36.87139423076923, 127.08653846153845)","(36.87980769230769, 127.09615384615384)"
SKCCACC,"(36.87980769230769, 127.07692307692308)","(36.88822115384615, 127.08653846153845)"
SKCCACA,"(36.88822115384615, 127.07692307692308)","(36.89663461538461, 127.08653846153845)"
SKCCACD,"(36.87980769230769, 127.08653846153845)","(36.88822115384615, 127.09615384615384)"
SKCCACB,"(36.88822115384615, 127.08653846153845)","(36.89663461538461, 127.09615384615384)"
SKCCAAC,"(36.89663461538461, 127.07692307692308)","(36.90504807692307, 127.08653846153845)"
SKCCAAA,"(36.90504807692307, 127.07692307692308)","(36.91346153846153, 127.08653846153845)"
SKCCAAD,"(36.89663461538461, 127.08653846153845)","(36.90504807692307, 127.09615384615384)"
SKCCAAB,"(36.90504807692307, 127.08653846153845)","(36.91346153846153, 127.09615384615384)"
SKACACC,"(37.01442307692307, 127.07692307692308)","(37.02283653846153, 127.08653846153845)"
SKACACA,"(37.02283653846153, 127.07692307692308)","(37.03125, 127.08653846153845)"
SKACACD,"(37.01442307692307, 127.08653846153845)","(37.02283653846153, 127.09615384615384)"
SKACACB,"(37.02283653846153, 127.08653846153845)","(37.03125, 127.09615384615384)"
SKACAAC,"(37.03125, 127.07692307692308)","(37.03966346153846, 127.08653846153845)"
SKACAAA,"(37.03966346153846, 127.07692307692308)","(37.04807692307692, 127.08653846153845)"
SKACAAD,"(37.03125, 127.08653846153845)","(37.03966346153846, 127.09615384615384)"
SKACAAB,"(37.03966346153846, 127.08653846153845)","(37.04807692307692, 127.09615384615384)"
SKACABC,"(37.03125, 127.09615384615384)","(37.03966346153846, 127.10576923076923)"
SKACABA,"(37.03966346153846, 127.09615384615384)","(37.04807692307692, 127.10576923076923)"
SKACABD,"(37.03125, 127.10576923076923)","(37.03966346153846, 127.11538461538461)"
SKACABB,"(37.03966346153846, 127.10576923076923)","(37.04807692307692, 127.11538461538461)"
SKACBAC,"(37.03125, 127.11538461538461)","(37.03966346153846, 127.125)"
SKACBAA,"(37.03966346153846, 127.11538461538461)","(37.04807692307692, 127.125)"
SKACBAD,"(37.03125, 127.125)","(37.03966346153846, 127.13461538461539)"
SKACBAB,"(37.03966346153846, 127.125)","(37.04807692307692, 127.13461538461539)"
SKACBDC,"(37.01442307692307, 127.13461538461539)","(37.02283653846153, 127.14423076923077)"
SKACBDA,"(37.02283653846153, 127.13461538461539)","(37.03125, 127.14423076923077)"
SKACBDD,"(37.01442307692307, 127.14423076923077)","(37.02283653846153, 127.15384615384616)"
SKACBDB,"(37.02283653846153, 127.14423076923077)","(37.03125, 127.15384615384616)"
SKACBBC,"(37.03125, 127.13461538461539)","(37.03966346153846, 127.14423076923077)"
SKACBBA,"(37.03966346153846, 127.13461538461539)","(37.04807692307692, 127.14423076923077)"
SKACBBD,"(37.03125, 127.14423076923077)","(37.03966346153846, 127.15384615384616)"
SKACBBB,"(37.03966346153846, 127.14423076923077)","(37.04807692307692, 127.15384615384616)"
SKAABAC,"(37.09855769230769, 127.11538461538461)","(37.10697115384615, 127.125)"
SKAABAA,"(37.10697115384615, 127.11538461538461)","(37.11538461538461, 127.125)"
SKAABAD,"(37.09855769230769, 127.125)","(37.10697115384615, 127.13461538461539)"
SKAABAB,"(37.10697115384615, 127.125)","(37.11538461538461, 127.13461538461539)"
SKADCBC,"(36.997596153846146, 127.17307692307693)","(37.00600961538461, 127.18269230769232)"
SKADCBA,"(37.00600961538461, 127.17307692307693)","(37.01442307692307, 127.18269230769232)"
SKADCBD,"(36.997596153846146, 127.18269230769232)","(37.00600961538461, 127.1923076923077)"
SKADCBB,"(37.00600961538461, 127.18269230769232)","(37.01442307692307, 127.1923076923077)"
SKADACC,"(37.01442307692307, 127.15384615384616)","(37.02283653846153, 127.16346153846155)"
SKADACA,"(37.02283653846153, 127.15384615384616)","(37.03125, 127.16346153846155)"
SKADACD,"(37.01442307692307, 127.16346153846155)","(37.02283653846153, 127.17307692307693)"
SKADACB,"(37.02283653846153, 127.16346153846155)","(37.03125, 127.17307692307693)"
SKADAAC,"(37.03125, 127.15384615384616)","(37.03966346153846, 127.16346153846155)"
SKADAAA,"(37.03966346153846, 127.15384615384616)","(37.04807692307692, 127.16346153846155)"
SKADAAD,"(37.03125, 127.16346153846155)","(37.03966346153846, 127.17307692307693)"
SKADAAB,"(37.03966346153846, 127.16346153846155)","(37.04807692307692, 127.17307692307693)"
SKADADC,"(37.01442307692307, 127.17307692307693)","(37.02283653846153, 127.18269230769232)"
SKADADA,"(37.02283653846153, 127.17307692307693)","(37.03125, 127.18269230769232)"
SKADADD,"(37.01442307692307, 127.18269230769232)","(37.02283653846153, 127.1923076923077)"
SKADADB,"(37.02283653846153, 127.18269230769232)","(37.03125, 127.1923076923077)"
SKADDCC,"(36.980769230769226, 127.1923076923077)","(36.989182692307686, 127.20192307692307)"
SKADDCA,"(36.989182692307686, 127.1923076923077)","(36.997596153846146, 127.20192307692307)"
SKADDCD,"(36.980769230769226, 127.20192307692307)","(36.989182692307686, 127.21153846153845)"
SKADDCB,"(36.989182692307686, 127.20192307692307)","(36.997596153846146, 127.21153846153845)"
SKADDAC,"(36.997596153846146, 127.1923076923077)","(37.00600961538461, 127.20192307692307)"
SKADDAA,"(37.00600961538461, 127.1923076923077)","(37.01442307692307, 127.20192307692307)"
