Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
UKCDBBD,"(37.43509615384616, 127.22115384615384)","(37.44350961538462, 127.23076923076923)"
UKCDBBB,"(37.44350961538462, 127.22115384615384)","(37.45192307692308, 127.23076923076923)"
UKCBCCC,"(37.45192307692308, 127.15384615384616)","(37.46033653846154, 127.16346153846155)"
UKCBCCA,"(37.46033653846154, 127.15384615384616)","(37.46875, 127.16346153846155)"
UKCBCCD,"(37.45192307692308, 127.16346153846155)","(37.46033653846154, 127.17307692307693)"
UKCBCCB,"(37.46033653846154, 127.16346153846155)","(37.46875, 127.17307692307693)"
UKCBCDC,"(37.45192307692308, 127.17307692307693)","(37.46033653846154, 127.18269230769232)"
UKCBCDA,"(37.46033653846154, 127.17307692307693)","(37.46875, 127.18269230769232)"
UKCBCDD,"(37.45192307692308, 127.18269230769232)","(37.46033653846154, 127.1923076923077)"
UKCBCDB,"(37.46033653846154, 127.18269230769232)","(37.46875, 127.1923076923077)"
UKCBACC,"(37.48557692307693, 127.15384615384616)","(37.49399038461539, 127.16346153846155)"
UKCBACA,"(37.49399038461539, 127.15384615384616)","(37.502403846153854, 127.16346153846155)"
UKCBACD,"(37.48557692307693, 127.16346153846155)","(37.49399038461539, 127.17307692307693)"
UKCBACB,"(37.49399038461539, 127.16346153846155)","(37.502403846153854, 127.17307692307693)"
UKCBAAC,"(37.502403846153854, 127.15384615384616)","(37.510817307692314, 127.16346153846155)"
UKCBAAA,"(37.510817307692314, 127.15384615384616)","(37.519230769230774, 127.16346153846155)"
UKCBAAD,"(37.502403846153854, 127.16346153846155)","(37.510817307692314, 127.17307692307693)"
UKCBAAB,"(37.510817307692314, 127.16346153846155)","(37.519230769230774, 127.17307692307693)"
UKCBABC,"(37.502403846153854, 127.17307692307693)","(37.510817307692314, 127.18269230769232)"
UKCBABA,"(37.510817307692314, 127.17307692307693)","(37.519230769230774, 127.18269230769232)"
UKCBABD,"(37.502403846153854, 127.18269230769232)","(37.510817307692314, 127.1923076923077)"
UKCBABB,"(37.510817307692314, 127.18269230769232)","(37.519230769230774, 127.1923076923077)"
UKACCCC,"(37.519230769230774, 127.07692307692308)","(37.52764423076923, 127.08653846153845)"
UKACCCA,"(37.52764423076923, 127.07692307692308)","(37.53605769230769, 127.08653846153845)"
UKACCCD,"(37.519230769230774, 127.08653846153845)","(37.52764423076923, 127.09615384615384)"
UKACCCB,"(37.52764423076923, 127.08653846153845)","(37.53605769230769, 127.09615384615384)"
UKACCAC,"(37.53605769230769, 127.07692307692308)","(37.54447115384616, 127.08653846153845)"
UKACCAA,"(37.54447115384616, 127.07692307692308)","(37.55288461538462, 127.08653846153845)"
UKACCAD,"(37.53605769230769, 127.08653846153845)","(37.54447115384616, 127.09615384615384)"
UKACCAB,"(37.54447115384616, 127.08653846153845)","(37.55288461538462, 127.09615384615384)"
UKACCDC,"(37.519230769230774, 127.09615384615384)","(37.52764423076923, 127.10576923076923)"
UKACCDA,"(37.52764423076923, 127.09615384615384)","(37.53605769230769, 127.10576923076923)"
UKACCDD,"(37.519230769230774, 127.10576923076923)","(37.52764423076923, 127.11538461538461)"
UKACCDB,"(37.52764423076923, 127.10576923076923)","(37.53605769230769, 127.11538461538461)"
UKACCBC,"(37.53605769230769, 127.09615384615384)","(37.54447115384616, 127.10576923076923)"
UKACCBA,"(37.54447115384616, 127.09615384615384)","(37.55288461538462, 127.10576923076923)"
UKACCBD,"(37.53605769230769, 127.10576923076923)","(37.54447115384616, 127.11538461538461)"
UKACCBB,"(37.54447115384616, 127.10576923076923)","(37.55288461538462, 127.11538461538461)"
UKACACC,"(37.55288461538462, 127.07692307692308)","(37.56129807692308, 127.08653846153845)"
UKACACA,"(37.56129807692308, 127.07692307692308)","(37.56971153846155, 127.08653846153845)"
UKACACD,"(37.55288461538462, 127.08653846153845)","(37.56129807692308, 127.09615384615384)"
UKACACB,"(37.56129807692308, 127.08653846153845)","(37.56971153846155, 127.09615384615384)"
UKACAAC,"(37.56971153846155, 127.07692307692308)","(37.57812500000001, 127.08653846153845)"
UKACAAA,"(37.57812500000001, 127.07692307692308)","(37.58653846153847, 127.08653846153845)"
UKACAAD,"(37.56971153846155, 127.08653846153845)","(37.57812500000001, 127.09615384615384)"
UKACAAB,"(37.57812500000001, 127.08653846153845)","(37.58653846153847, 127.09615384615384)"
UKACDCC,"(37.519230769230774, 127.11538461538461)","(37.52764423076923, 127.125)"
UKACDCA,"(37.52764423076923, 127.11538461538461)","(37.53605769230769, 127.125)"
UKACDCD,"(37.519230769230774, 127.125)","(37.52764423076923, 127.13461538461539)"
UKACDCB,"(37.52764423076923, 127.125)","(37.53605769230769, 127.13461538461539)"
UKACDDC,"(37.519230769230774, 127.13461538461539)","(37.52764423076923, 127.14423076923077)"
UKACDDA,"(37.52764423076923, 127.13461538461539)","(37.53605769230769, 127.14423076923077)"
UKACDDD,"(37.519230769230774, 127.14423076923077)","(37.52764423076923, 127.15384615384616)"
UKACDDB,"(37.52764423076923, 127.14423076923077)","(37.53605769230769, 127.15384615384616)"
UKACDBC,"(37.53605769230769, 127.13461538461539)","(37.54447115384616, 127.14423076923077)"
UKACDBA,"(37.54447115384616, 127.13461538461539)","(37.55288461538462, 127.14423076923077)"
UKACDBD,"(37.53605769230769, 127.14423076923077)","(37.54447115384616, 127.15384615384616)"
UKACDBB,"(37.54447115384616, 127.14423076923077)","(37.55288461538462, 127.15384615384616)"
UKACBCC,"(37.55288461538462, 127.11538461538461)","(37.56129807692308, 127.125)"
UKACBCA,"(37.56129807692308, 127.11538461538461)","(37.56971153846155, 127.125)"
UKACBCD,"(37.55288461538462, 127.125)","(37.56129807692308, 127.13461538461539)"
UKACBCB,"(37.56129807692308, 127.125)","(37.56971153846155, 127.13461538461539)"
UKACBAC,"(37.56971153846155, 127.11538461538461)","(37.57812500000001, 127.125)"
UKACBAA,"(37.57812500000001, 127.11538461538461)","(37.58653846153847, 127.125)"
UKACBAD,"(37.56971153846155, 127.125)","(37.57812500000001, 127.13461538461539)"
UKACBAB,"(37.57812500000001, 127.125)","(37.58653846153847, 127.13461538461539)"
UKACBDC,"(37.55288461538462, 127.13461538461539)","(37.56129807692308, 127.14423076923077)"
UKACBDA,"(37.56129807692308, 127.13461538461539)","(37.56971153846155, 127.14423076923077)"
UKACBDD,"(37.55288461538462, 127.14423076923077)","(37.56129807692308, 127.15384615384616)"
UKACBDB,"(37.56129807692308, 127.14423076923077)","(37.56971153846155, 127.15384615384616)"
UKAACCC,"(37.58653846153847, 127.07692307692308)","(37.59495192307693, 127.08653846153845)"
UKAACCA,"(37.59495192307693, 127.07692307692308)","(37.60336538461539, 127.08653846153845)"
UKAACCD,"(37.58653846153847, 127.08653846153845)","(37.59495192307693, 127.09615384615384)"
UKAACCB,"(37.59495192307693, 127.08653846153845)","(37.60336538461539, 127.09615384615384)"
UKAACAC,"(37.60336538461539, 127.07692307692308)","(37.61177884615385, 127.08653846153845)"
UKAACAA,"(37.61177884615385, 127.07692307692308)","(37.62019230769231, 127.08653846153845)"
UKAACAD,"(37.60336538461539, 127.08653846153845)","(37.61177884615385, 127.09615384615384)"
UKAACAB,"(37.61177884615385, 127.08653846153845)","(37.62019230769231, 127.09615384615384)"
UKAADDC,"(37.58653846153847, 127.13461538461539)","(37.59495192307693, 127.14423076923077)"
UKAADDA,"(37.59495192307693, 127.13461538461539)","(37.60336538461539, 127.14423076923077)"
UKAADDD,"(37.58653846153847, 127.14423076923077)","(37.59495192307693, 127.15384615384616)"
UKAADDB,"(37.59495192307693, 127.14423076923077)","(37.60336538461539, 127.15384615384616)"
UKAADBC,"(37.60336538461539, 127.13461538461539)","(37.61177884615385, 127.14423076923077)"
UKAADBA,"(37.61177884615385, 127.13461538461539)","(37.62019230769231, 127.14423076923077)"
UKAADBD,"(37.60336538461539, 127.14423076923077)","(37.61177884615385, 127.15384615384616)"
UKAADBB,"(37.61177884615385, 127.14423076923077)","(37.62019230769231, 127.15384615384616)"
UKAABCC,"(37.62019230769231, 127.11538461538461)","(37.62860576923077, 127.125)"
UKAABCA,"(37.62860576923077, 127.11538461538461)","(37.637019230769226, 127.125)"
UKAABCD,"(37.62019230769231, 127.125)","(37.62860576923077, 127.13461538461539)"
UKAABCB,"(37.62860576923077, 127.125)","(37.637019230769226, 127.13461538461539)"
UKAABAC,"(37.637019230769226, 127.11538461538461)","(37.64543269230769, 127.125)"
UKAABAA,"(37.64543269230769, 127.11538461538461)","(37.65384615384615, 127.125)"
UKAABAD,"(37.637019230769226, 127.125)","(37.64543269230769, 127.13461538461539)"
UKAABAB,"(37.64543269230769, 127.125)","(37.65384615384615, 127.13461538461539)"
UKAABDC,"(37.62019230769231, 127.13461538461539)","(37.62860576923077, 127.14423076923077)"
UKAABDA,"(37.62860576923077, 127.13461538461539)","(37.637019230769226, 127.14423076923077)"
UKAABDD,"(37.62019230769231, 127.14423076923077)","(37.62860576923077, 127.15384615384616)"
UKAABDB,"(37.62860576923077, 127.14423076923077)","(37.637019230769226, 127.15384615384616)"
UKADCCC,"(37.519230769230774, 127.15384615384616)","(37.52764423076923, 127.16346153846155)"
UKADCCA,"(37.52764423076923, 127.15384615384616)","(37.53605769230769, 127.16346153846155)"
UKADCCD,"(37.519230769230774, 127.16346153846155)","(37.52764423076923, 127.17307692307693)"
UKADCCB,"(37.52764423076923, 127.16346153846155)","(37.53605769230769, 127.17307692307693)"
UKADCAC,"(37.53605769230769, 127.15384615384616)","(37.54447115384616, 127.16346153846155)"
UKADCAA,"(37.54447115384616, 127.15384615384616)","(37.55288461538462, 127.16346153846155)"
UKADCAD,"(37.53605769230769, 127.16346153846155)","(37.54447115384616, 127.17307692307693)"
UKADCAB,"(37.54447115384616, 127.16346153846155)","(37.55288461538462, 127.17307692307693)"
UKADCDC,"(37.519230769230774, 127.17307692307693)","(37.52764423076923, 127.18269230769232)"
UKADCDA,"(37.52764423076923, 127.17307692307693)","(37.53605769230769, 127.18269230769232)"
UKADCDD,"(37.519230769230774, 127.18269230769232)","(37.52764423076923, 127.1923076923077)"
UKADCDB,"(37.52764423076923, 127.18269230769232)","(37.53605769230769, 127.1923076923077)"
UKADCBC,"(37.53605769230769, 127.17307692307693)","(37.54447115384616, 127.18269230769232)"
UKADCBA,"(37.54447115384616, 127.17307692307693)","(37.55288461538462, 127.18269230769232)"
UKADCBD,"(37.53605769230769, 127.18269230769232)","(37.54447115384616, 127.1923076923077)"
UKADCBB,"(37.54447115384616, 127.18269230769232)","(37.55288461538462, 127.1923076923077)"
UKADACC,"(37.55288461538462, 127.15384615384616)","(37.56129807692308, 127.16346153846155)"
UKADACA,"(37.56129807692308, 127.15384615384616)","(37.56971153846155, 127.16346153846155)"
UKADACD,"(37.55288461538462, 127.16346153846155)","(37.56129807692308, 127.17307692307693)"
UKADACB,"(37.56129807692308, 127.16346153846155)","(37.56971153846155, 127.17307692307693)"
UKADAAC,"(37.56971153846155, 127.15384615384616)","(37.57812500000001, 127.16346153846155)"
UKADAAA,"(37.57812500000001, 127.15384615384616)","(37.58653846153847, 127.16346153846155)"
UKADAAD,"(37.56971153846155, 127.16346153846155)","(37.57812500000001, 127.17307692307693)"
UKADAAB,"(37.57812500000001, 127.16346153846155)","(37.58653846153847, 127.17307692307693)"
UKADADC,"(37.55288461538462, 127.17307692307693)","(37.56129807692308, 127.18269230769232)"
UKADADA,"(37.56129807692308, 127.17307692307693)","(37.56971153846155, 127.18269230769232)"
UKADADD,"(37.55288461538462, 127.18269230769232)","(37.56129807692308, 127.1923076923077)"
UKADADB,"(37.56129807692308, 127.18269230769232)","(37.56971153846155, 127.1923076923077)"
UKADABC,"(37.56971153846155, 127.17307692307693)","(37.57812500000001, 127.18269230769232)"
UKADABA,"(37.57812500000001, 127.17307692307693)","(37.58653846153847, 127.18269230769232)"
UKADABD,"(37.56971153846155, 127.18269230769232)","(37.57812500000001, 127.1923076923077)"
UKADABB,"(37.57812500000001, 127.18269230769232)","(37.58653846153847, 127.1923076923077)"
UKADDCC,"(37.519230769230774, 127.1923076923077)","(37.52764423076923, 127.20192307692307)"
UKADDCA,"(37.52764423076923, 127.1923076923077)","(37.53605769230769, 127.20192307692307)"
UKADDCD,"(37.519230769230774, 127.20192307692307)","(37.52764423076923, 127.21153846153845)"
UKADDCB,"(37.52764423076923, 127.20192307692307)","(37.53605769230769, 127.21153846153845)"
UKADBAC,"(37.56971153846155, 127.1923076923077)","(37.57812500000001, 127.20192307692307)"
UKADBAA,"(37.57812500000001, 127.1923076923077)","(37.58653846153847, 127.20192307692307)"
UKADBAD,"(37.56971153846155, 127.20192307692307)","(37.57812500000001, 127.21153846153845)"
UKADBAB,"(37.57812500000001, 127.20192307692307)","(37.58653846153847, 127.21153846153845)"
UKABCCC,"(37.58653846153847, 127.15384615384616)","(37.59495192307693, 127.16346153846155)"
UKABCCA,"(37.59495192307693, 127.15384615384616)","(37.60336538461539, 127.16346153846155)"
UKABCCD,"(37.58653846153847, 127.16346153846155)","(37.59495192307693, 127.17307692307693)"
UKABCCB,"(37.59495192307693, 127.16346153846155)","(37.60336538461539, 127.17307692307693)"
UKABDCC,"(37.58653846153847, 127.1923076923077)","(37.59495192307693, 127.20192307692307)"
UKABDCA,"(37.59495192307693, 127.1923076923077)","(37.60336538461539, 127.20192307692307)"
UKABDCD,"(37.58653846153847, 127.20192307692307)","(37.59495192307693, 127.21153846153845)"
UKABDCB,"(37.59495192307693, 127.20192307692307)","(37.60336538461539, 127.21153846153845)"
UKABDDC,"(37.58653846153847, 127.21153846153845)","(37.59495192307693, 127.22115384615384)"
UKABDDA,"(37.59495192307693, 127.21153846153845)","(37.60336538461539, 127.22115384615384)"
UKABDDD,"(37.58653846153847, 127.22115384615384)","(37.59495192307693, 127.23076923076923)"
UKABDDB,"(37.59495192307693, 127.22115384615384)","(37.60336538461539, 127.23076923076923)"
UKDCCCC,"(37.38461538461539, 127.23076923076923)","(37.39302884615385, 127.24038461538461)"
UKDCCCA,"(37.39302884615385, 127.23076923076923)","(37.40144230769231, 127.24038461538461)"
UKDCCCD,"(37.38461538461539, 127.24038461538461)","(37.39302884615385, 127.25)"
UKDCCCB,"(37.39302884615385, 127.24038461538461)","(37.40144230769231, 127.25)"
UKDCCAC,"(37.40144230769231, 127.23076923076923)","(37.409855769230774, 127.24038461538461)"
UKDCCAA,"(37.409855769230774, 127.23076923076923)","(37.41826923076923, 127.24038461538461)"
UKDCCAD,"(37.40144230769231, 127.24038461538461)","(37.409855769230774, 127.25)"
UKDCCAB,"(37.409855769230774, 127.24038461538461)","(37.41826923076923, 127.25)"
UKDCCDC,"(37.38461538461539, 127.25)","(37.39302884615385, 127.25961538461539)"
UKDCCDA,"(37.39302884615385, 127.25)","(37.40144230769231, 127.25961538461539)"
UKDCCDD,"(37.38461538461539, 127.25961538461539)","(37.39302884615385, 127.26923076923077)"
UKDCCDB,"(37.39302884615385, 127.25961538461539)","(37.40144230769231, 127.26923076923077)"
UKDCACC,"(37.41826923076923, 127.23076923076923)","(37.42668269230769, 127.24038461538461)"
UKDCACA,"(37.42668269230769, 127.23076923076923)","(37.43509615384616, 127.24038461538461)"
UKDCACD,"(37.41826923076923, 127.24038461538461)","(37.42668269230769, 127.25)"
UKDCACB,"(37.42668269230769, 127.24038461538461)","(37.43509615384616, 127.25)"
UKDCADC,"(37.41826923076923, 127.25)","(37.42668269230769, 127.25961538461539)"
UKDCADA,"(37.42668269230769, 127.25)","(37.43509615384616, 127.25961538461539)"
UKDCADD,"(37.41826923076923, 127.25961538461539)","(37.42668269230769, 127.26923076923077)"
UKDCADB,"(37.42668269230769, 127.25961538461539)","(37.43509615384616, 127.26923076923077)"
UKDCABC,"(37.43509615384616, 127.25)","(37.44350961538462, 127.25961538461539)"
UKDCABA,"(37.44350961538462, 127.25)","(37.45192307692308, 127.25961538461539)"
UKDCABD,"(37.43509615384616, 127.25961538461539)","(37.44350961538462, 127.26923076923077)"
UKDCABB,"(37.44350961538462, 127.25961538461539)","(37.45192307692308, 127.26923076923077)"
UKBACCC,"(37.58653846153847, 127.23076923076923)","(37.59495192307693, 127.24038461538461)"
UKBACCA,"(37.59495192307693, 127.23076923076923)","(37.60336538461539, 127.24038461538461)"
UKBACCD,"(37.58653846153847, 127.24038461538461)","(37.59495192307693, 127.25)"
UKBACCB,"(37.59495192307693, 127.24038461538461)","(37.60336538461539, 127.25)"
UKBACDC,"(37.58653846153847, 127.25)","(37.59495192307693, 127.25961538461539)"
UKBACDA,"(37.59495192307693, 127.25)","(37.60336538461539, 127.25961538461539)"
UKBACDD,"(37.58653846153847, 127.25961538461539)","(37.59495192307693, 127.26923076923077)"
UKBACDB,"(37.59495192307693, 127.25961538461539)","(37.60336538461539, 127.26923076923077)"
UKBACBC,"(37.60336538461539, 127.25)","(37.61177884615385, 127.25961538461539)"
UKBACBA,"(37.61177884615385, 127.25)","(37.62019230769231, 127.25961538461539)"
UKBACBD,"(37.60336538461539, 127.25961538461539)","(37.61177884615385, 127.26923076923077)"
UKBACBB,"(37.61177884615385, 127.25961538461539)","(37.62019230769231, 127.26923076923077)"
UKBADAC,"(37.60336538461539, 127.26923076923077)","(37.61177884615385, 127.27884615384616)"
UKBADAA,"(37.61177884615385, 127.26923076923077)","(37.62019230769231, 127.27884615384616)"
UKBADAD,"(37.60336538461539, 127.27884615384616)","(37.61177884615385, 127.28846153846155)"
UKBADAB,"(37.61177884615385, 127.27884615384616)","(37.62019230769231, 127.28846153846155)"
UKBABCC,"(37.62019230769231, 127.26923076923077)","(37.62860576923077, 127.27884615384616)"
UKBABCA,"(37.62860576923077, 127.26923076923077)","(37.637019230769226, 127.27884615384616)"
UKBABCD,"(37.62019230769231, 127.27884615384616)","(37.62860576923077, 127.28846153846155)"
UKBABCB,"(37.62860576923077, 127.27884615384616)","(37.637019230769226, 127.28846153846155)"
UKBABDC,"(37.62019230769231, 127.28846153846155)","(37.62860576923077, 127.29807692307693)"
UKBABDA,"(37.62860576923077, 127.28846153846155)","(37.637019230769226, 127.29807692307693)"
UKBABDD,"(37.62019230769231, 127.29807692307693)","(37.62860576923077, 127.3076923076923)"
UKBABDB,"(37.62860576923077, 127.29807692307693)","(37.637019230769226, 127.3076923076923)"
UKBABBC,"(37.637019230769226, 127.28846153846155)","(37.64543269230769, 127.29807692307693)"
UKBABBA,"(37.64543269230769, 127.28846153846155)","(37.65384615384615, 127.29807692307693)"
UKBABBD,"(37.637019230769226, 127.29807692307693)","(37.64543269230769, 127.3076923076923)"
UKBABBB,"(37.64543269230769, 127.29807692307693)","(37.65384615384615, 127.3076923076923)"
UKBBACC,"(37.62019230769231, 127.3076923076923)","(37.62860576923077, 127.31730769230768)"
